unit,ts,sensor,value,document_id
°C,2025-12-06 09:39:38.887000+00:00,freezer_temp,-15.0,rUY9KUPKwuiXXa4UL7xn
°C,2025-12-06 10:48:34.068000+00:00,freezer_temp,11.0,rVfHqW2enMCeYQYp0VyQ
°C,2025-12-05 13:21:47.133000+00:00,freezer_temp,-3.0,rVk9sk90uvdlqfu0uJ9F
°C,2025-12-10 06:11:27.175000+00:00,freezer_temp,24.75,rWM6IgbdrBXua7w2wpdv
°C,2025-12-06 14:12:55.571000+00:00,freezer_temp,2.0,rWyw6KUcekVtCzLFxP3O
°C,2025-12-10 06:09:17.143000+00:00,freezer_temp,24.75,rX9rbXPRT8TKRInSlEKu
°C,2025-12-10 12:02:20.328000+00:00,freezer_temp,0.0,rXKfSaLscPzxfMq6XRXh
°C,2025-12-04 08:55:42.737000+00:00,freezer_temp,3.0,rXcDsx1H8h0BpXI1IpwC
°C,2025-12-10 05:44:12.102000+00:00,freezer_temp,24.69,rXn0KbmecmEsDFU8nzV5
°C,2025-12-06 10:47:43.999000+00:00,freezer_temp,-18.0,rYJwPBZ5KZsAF5Kv6IRX
°C,2025-12-05 12:52:34.390000+00:00,freezer_temp,-18.0,rYg4iCWw1ZbRvGPbXH1N
°C,2025-12-05 14:09:31.520000+00:00,freezer_temp,11.0,ra6K4J8oCntwbP1LJrmK
°C,2025-12-05 13:43:29.127000+00:00,freezer_temp,-9.0,raWCiNASq6RqTGEqgT6Z
°C,2025-12-04 07:16:15.613000+00:00,freezer_temp,-14.0,raf6R26RgxenACHFMyHJ
°C,2025-12-04 07:56:20.071000+00:00,freezer_temp,11.0,razX96AwfmHlKFqDlhsN
°C,2025-12-04 12:10:10.327000+00:00,freezer_temp,-1.0,rbFHbpogXmkCfhWymcZp
°C,2025-12-04 10:55:04.180000+00:00,freezer_temp,-9.0,rbL7ERXZXODqSHH0Ozql
°C,2025-12-05 12:22:21.447000+00:00,freezer_temp,-4.0,rbeCunQxpSGXT1lOIBFG
°C,2025-12-06 11:25:24.498000+00:00,freezer_temp,-9.0,rbiFLOkNdTzEzUEFCebv
°C,2025-12-05 13:28:22.771000+00:00,freezer_temp,2.0,rbqTcAKwgHsua2ZrdeUV
°C,2025-12-05 12:04:29.058000+00:00,freezer_temp,19.0,rc0Bo7iHbR8BGZ7t4tyN
°C,2025-12-04 07:08:54.992000+00:00,freezer_temp,-14.0,rcIYdc5vBIq1Qd0LKdDE
°C,2025-12-05 13:37:03.558000+00:00,freezer_temp,-10.0,rcOUzDhXg4i2tKge02CO
°C,2025-12-06 14:11:52.499000+00:00,freezer_temp,-6.0,rcj6aYbqF9e2aNGNAWzc
°C,2025-12-10 04:45:05.593000+00:00,freezer_temp,0.0,rcwWPRNifebEW6B1f5gO
°C,2025-12-08 11:19:40.074000+00:00,freezer_temp,28.0,rcyagWsbLbRdLcuRiASF
°C,2025-12-05 12:37:17.818000+00:00,freezer_temp,-3.0,rdTDy9jLtvgNJmJsphpX
°C,2025-12-06 12:30:43.035000+00:00,freezer_temp,-4.0,rdwxWqMXaYJh0ItDDn4E
°C,2025-12-06 11:24:19.312000+00:00,freezer_temp,-21.0,re4kcO2gRw5Re5G5P1V8
°C,2025-12-09 10:41:35.421000+00:00,freezer_temp,0.0,reHXSunLqcRNQ3bENtpf
°C,2025-12-04 07:55:04.970000+00:00,freezer_temp,18.0,repe5nB94KlaF9wCWhDM
°C,2025-12-08 11:57:17.272000+00:00,freezer_temp,0.0,reyF8CATGOr4aeOwqfAk
°C,2025-12-06 14:01:21.842000+00:00,freezer_temp,-6.0,rf0nkgN65suF107Qlts1
°C,2025-12-08 12:24:08.877000+00:00,freezer_temp,22.94,rfrm14jtYxc5vnnT5lqs
°C,2025-12-05 12:00:28.748000+00:00,freezer_temp,12.0,rgEyyLS3T1AcKxgb7ATc
°C,2025-12-09 10:42:30.411000+00:00,freezer_temp,0.0,rgVdpwoCM8hqcXjBdRJk
°C,2025-12-05 14:46:54.929000+00:00,freezer_temp,12.0,rgfGnvTrpOfvcWAIc14T
°C,2025-12-06 12:28:51.930000+00:00,freezer_temp,2.0,ridvZKLDC75xaluLcBt1
°C,2025-12-10 04:40:34.919000+00:00,freezer_temp,0.0,rihkC0vZ1pn61zKU3ik4
°C,2025-12-08 11:41:17.440000+00:00,freezer_temp,27.0,rijtC3Tna39vGYAGnTGp
°C,2025-12-06 09:39:13.849000+00:00,freezer_temp,-18.0,rirRLsFm50j33dIMgKwE
°C,2025-12-08 11:33:46.669000+00:00,freezer_temp,0.0,rjERoIBUqW3vyFg3IWQc
°C,2025-12-06 12:07:12.089000+00:00,freezer_temp,-23.0,rjfdJvk7xaYVX2ZhSEVR
°C,2025-12-05 13:03:40.437000+00:00,freezer_temp,-2.0,rkPQ0TP9SaWWqnbOyzKH
°C,2025-12-04 12:00:30.211000+00:00,freezer_temp,14.0,rkTga3NXTnkpyHy3vrQl
°C,2025-12-08 11:17:25.031000+00:00,freezer_temp,28.0,rkdTmSB7D1T2iRmJR2TT
°C,2025-12-04 09:39:40.489000+00:00,freezer_temp,-10.0,rklJQipL4p8oOL1wJ8ff
°C,2025-12-09 10:25:19.830000+00:00,freezer_temp,0.0,rl1Z4uLQOSABpF8auPk7
°C,2025-12-04 07:38:12.642000+00:00,freezer_temp,3.0,rl4l6ZSsYYaOHh06fSlT
°C,2025-12-04 09:24:36.110000+00:00,freezer_temp,9.0,rl7leJS8uU3h0BJqQvY6
°C,2025-12-06 09:15:21.703000+00:00,freezer_temp,6.0,rm9hGWxm4oBaHJZf2iQR
°C,2025-12-08 11:24:02.355000+00:00,freezer_temp,28.0,rmD0WZ0VVnL3PIxHkGLX
°C,2025-12-06 11:58:51.183000+00:00,freezer_temp,-15.0,rmTtn9brPHEJU3nkJ28Q
°C,2025-12-10 06:01:42.149000+00:00,freezer_temp,25.44,rmeJIFDO3BvJTqbEe3kx
°C,2025-12-05 14:44:04.725000+00:00,freezer_temp,-19.0,rmfUIl3K7GbRHJzElW2d
°C,2025-12-04 09:49:30.999000+00:00,freezer_temp,-9.0,rmiEqPe7d7FHVjjhWpoh
°C,2025-12-06 14:21:37.043000+00:00,freezer_temp,2.0,rn5oonYkXMoZfuVSCfSP
°C,2025-12-04 05:14:58.663000+00:00,freezer_temp,9.0,rnezvhypsR0o8PBauPbL
°C,2025-12-08 14:44:47.472000+00:00,freezer_temp,29.0,ro8YSzumP6GhTV9XXKED
°C,2025-12-10 04:40:59.937000+00:00,freezer_temp,0.0,rocF5rrgBXeYeK5rq68f
°C,2025-12-04 09:03:13.405000+00:00,freezer_temp,11.0,roh5FFwZSmhafZFZoupC
°C,2025-12-04 14:31:09.521000+00:00,freezer_temp,17.0,rolRbka16nLHyt9mw293
°C,2025-12-04 14:34:04.833000+00:00,freezer_temp,18.0,rp8p2MBlhnGOMXIVU8Wl
°C,2025-12-06 09:12:46.443000+00:00,freezer_temp,17.0,rpBwYLSMoZNGAwAQo4iU
°C,2025-12-04 08:53:32.504000+00:00,freezer_temp,8.0,rpNu43FSIXKfHlkAkRrR
°C,2025-12-09 10:23:49.571000+00:00,freezer_temp,0.0,rpwsnA0VedUSPGBIGJS9
°C,2025-12-04 05:04:37.191000+00:00,freezer_temp,-12.4,rpyVn5MIsMY5RquxYuSX
°C,2025-12-10 06:15:12.182000+00:00,freezer_temp,24.81,rqF9Zifk2zOVzRNoahQm
°C,2025-12-06 11:20:28.267000+00:00,freezer_temp,-9.0,rqNfUR0UxC2pFM1aSoZa
°C,2025-12-04 07:51:14.571000+00:00,freezer_temp,-9.0,rqT4iuUuwU1tzV4VHUoI
°C,2025-12-06 09:53:50.191000+00:00,freezer_temp,7.0,rrFPH18So3FUwTe872UB
°C,2025-12-06 09:48:09.693000+00:00,freezer_temp,6.0,rrZ1CZH53cRHGrqwzlDI
°C,2025-12-06 09:06:25.873000+00:00,freezer_temp,-13.0,rruR7JpjswD4j7pyoB7r
°C,2025-12-09 10:29:09.585000+00:00,freezer_temp,0.0,rs8OnulynjysKF5qTAhI
°C,2025-12-06 12:08:30.215000+00:00,freezer_temp,-3.0,rsVEUdvVnesfwF5JUhvs
°C,2025-12-04 07:38:47.673000+00:00,freezer_temp,18.0,rsod2Sa3tSz4Ep2Zx0vl
°C,2025-12-05 14:04:56.112000+00:00,freezer_temp,-9.0,rssrykCHA7SWe3PLBzmD
°C,2025-12-04 10:08:11.723000+00:00,freezer_temp,1.0,rt1OhUB0doj5zEdspWs9
°C,2025-12-04 11:03:39.964000+00:00,freezer_temp,-3.0,rtUzBHWVJKuO4LwmIcJ8
°C,2025-12-06 14:21:43.153000+00:00,freezer_temp,-1.0,rutYTADSbTvgi7LYDJaC
°C,2025-12-06 09:54:15.217000+00:00,freezer_temp,2.0,ruxBWoJcsI43m1OnYzie
°C,2025-12-08 12:30:08.823000+00:00,freezer_temp,26.69,rv1k3BYUtDjNcbA1k2q6
°C,2025-12-10 06:14:07.183000+00:00,freezer_temp,24.81,rv7yYFXtNdzNYkDrsd27
°C,2025-12-04 06:07:15.305000+00:00,freezer_temp,-2.0,rvYJhHZWB4954Hzzp7dH
°C,2025-12-04 08:56:27.804000+00:00,freezer_temp,17.0,rvbZIIra5I3bD33U7bYj
°C,2025-12-06 10:22:28.674000+00:00,freezer_temp,11.0,rvpCPljn9gInMX3NcSJj
°C,2025-12-06 10:28:37.372000+00:00,freezer_temp,12.0,rwGlxl0Dq4RkarwsCM0G
°C,2025-12-06 12:11:54.612000+00:00,freezer_temp,-9.0,rwnXC5E6wEZEvLHZQSvV
°C,2025-12-04 09:48:46+00:00,freezer_temp,0.0,rx4JuLds6QkAVlDBT3VG
°C,2025-12-04 07:09:20.043000+00:00,freezer_temp,-11.0,rxGGNaLnUrFFTVRO8V6b
°C,2025-12-08 11:18:30.057000+00:00,freezer_temp,28.0,rxYLozHsrrIXnw7kRjmC
°C,2025-12-08 12:18:38.817000+00:00,freezer_temp,28.31,rxnpA77ZCr99Rd7VMhlp
°C,2025-12-06 12:02:12.246000+00:00,freezer_temp,-24.0,rxtBdJ6d23ZR2nShZbEQ
°C,2025-12-04 09:02:38.363000+00:00,freezer_temp,1.0,rxzjDqFMRfrtanJW179n
°C,2025-12-04 10:04:28.436000+00:00,freezer_temp,-16.0,ry9tv55C1zaFKA5ZKt4K
°C,2025-12-06 14:02:16.002000+00:00,freezer_temp,-20.0,ryB8bC6avnCUvvWk6aUu
°C,2025-12-05 12:40:03.147000+00:00,freezer_temp,-1.0,ryNT7L4un78pOsdBVrkO
°C,2025-12-05 14:45:44.837000+00:00,freezer_temp,-9.0,rzazEE7BZCSBUcmnN0bB
°C,2025-12-05 14:17:42.260000+00:00,freezer_temp,5.0,rzc0Nezj0oqY3hWjVmo1
°C,2025-12-04 11:03:04.911000+00:00,freezer_temp,6.0,rzk8DEuJFmQyK2lH1C6G
°C,2025-12-10 06:15:22.172000+00:00,freezer_temp,24.81,rzry7R6Y1qkEj7A0vBF4
°C,2025-12-04 05:44:38.743000+00:00,freezer_temp,4.0,rzzhceJOdOZ55hAGM1dU
°C,2025-12-06 12:28:42.872000+00:00,freezer_temp,1.0,s0Mmvpp9Vxb2RPRIUJKH
°C,2025-12-04 09:40:25.162000+00:00,freezer_temp,-11.0,s0OrhcLuON26ETGnYxM2
°C,2025-12-04 05:50:04.781000+00:00,freezer_temp,-8.0,s0s0Mxuhbt81pSnW934f
°C,2025-12-05 14:42:19.562000+00:00,freezer_temp,-12.0,s0wWUe20j1l29jxvZfXP
°C,2025-12-06 11:22:34.205000+00:00,freezer_temp,-1.0,s0xZXuvKLYXasYHWgdoZ
°C,2025-12-04 05:17:13.895000+00:00,freezer_temp,1.0,s12j60d1vpZodMSxxwne
°C,2025-12-04 14:45:00.830000+00:00,freezer_temp,-20.0,s1Oz4kVCKm83cYDZtrkM
°C,2025-12-08 12:20:13.865000+00:00,freezer_temp,28.31,s1SZVU2qicxNacUeA8gr
°C,2025-12-08 11:29:22.311000+00:00,freezer_temp,29.0,s1cjEX0uS39FZtQk1Okd
°C,2025-12-06 11:59:51.134000+00:00,freezer_temp,-21.0,s2lhvN5UmZthy72MQ1gM
°C,2025-12-05 14:07:36.356000+00:00,freezer_temp,11.0,s2nOSOjSCG2jN0VRMdLJ
°C,2025-12-05 14:23:02.750000+00:00,freezer_temp,-20.0,s3CVHrwvfXEXOMRheXyg
°C,2025-12-04 05:47:13.981000+00:00,freezer_temp,8.0,s3sPb3aRegQSYvri8oLL
°C,2025-12-06 09:50:44.905000+00:00,freezer_temp,-17.0,s43l5MVtyMXK4SsSXzxf
°C,2025-12-04 06:58:59.053000+00:00,freezer_temp,-4.0,s4C4A2w96hSLduo1HFGq
°C,2025-12-04 14:48:56.205000+00:00,freezer_temp,-20.0,s4VwIRM8YWWN9NM40wjG
°C,2025-12-04 09:34:08.089000+00:00,freezer_temp,13.0,s4wfYhWRKOK0TXyb01Il
°C,2025-12-06 12:01:48.182000+00:00,freezer_temp,-7.0,s5hfXwEFk4sXT11jZTDJ
°C,2025-12-04 07:34:52.374000+00:00,freezer_temp,12.0,s5j9iERuvI3z6Ap3V1Lg
°C,2025-12-04 08:45:36.693000+00:00,freezer_temp,-14.0,s61PRXCeGctOehzuIsth
°C,2025-12-04 05:17:18.897000+00:00,freezer_temp,-10.0,s6M6l3aMsKyqvL8eeUDS
°C,2025-12-04 11:06:20.172000+00:00,freezer_temp,-8.0,s6VTAIWAkrH7s2OX0sRB
°C,2025-12-08 11:24:37.375000+00:00,freezer_temp,28.0,s76gLekQ7qlqqK3Aovqu
°C,2025-12-04 11:10:25.537000+00:00,freezer_temp,-10.0,s7SUI0aBjMUnPKnX06N1
°C,2025-12-06 12:12:30.595000+00:00,freezer_temp,-1.0,s7Y2XQsMJEFjFB70gVr7
°C,2025-12-08 11:16:50.011000+00:00,freezer_temp,28.0,s7pasmMPdLEY6MQjvB8F
°C,2025-12-05 14:46:59.946000+00:00,freezer_temp,3.0,s8fMyLFeLfWOMwO3IDGX
°C,2025-12-06 12:14:39.515000+00:00,freezer_temp,-3.0,s9CmQr7s9a3CHjILG2dk
°C,2025-12-06 12:28:13.119000+00:00,freezer_temp,1.0,s9HrR2JeLlryr3DtDbaP
°C,2025-12-06 11:04:07.301000+00:00,freezer_temp,-4.0,s9k4J76524ymfvU2hJIT
°C,2025-12-04 14:29:19.336000+00:00,freezer_temp,0.0,s9qWdUO9ms6mvEI4mW40
°C,2025-12-04 05:36:25.784000+00:00,freezer_temp,0.0,sA3gmYH6qaBTVNGp49zU
°C,2025-12-10 06:07:42.159000+00:00,freezer_temp,24.94,sAwRhCwkFo7i7gFHuqpb
°C,2025-12-06 12:29:21.940000+00:00,freezer_temp,-11.0,sBVNCFW6BDLgRyIWQ0vs
°C,2025-12-06 11:26:11.311000+00:00,freezer_temp,-3.0,sC12FiVUpQpi4KjYPYBR
°C,2025-12-05 13:45:14.269000+00:00,freezer_temp,14.0,sD0KZSxF3wNsB8mMWBXZ
°C,2025-12-04 10:51:08.834000+00:00,freezer_temp,6.0,sD82muignPDL1SSLJK6F
°C,2025-12-05 14:45:49.842000+00:00,freezer_temp,-16.0,sDBVtcc2jbHnlChBe82L
°C,2025-12-05 12:56:34.806000+00:00,freezer_temp,-3.0,sDVlssuOfNfWKk3R1mDF
°C,2025-12-06 09:19:07.022000+00:00,freezer_temp,16.0,sEiO6SSQ4iOC7Bcddq6m
°C,2025-12-06 14:05:13.081000+00:00,freezer_temp,-3.0,sF4nqsuNYDLfi2ePAxOU
°C,2025-12-04 09:05:03.575000+00:00,freezer_temp,13.0,sFEzUvgcl3ncndaJ24TM
°C,2025-12-06 12:11:30.342000+00:00,freezer_temp,0.0,sFH1qFGEjTBWPbAHn8kv
°C,2025-12-06 11:07:59.405000+00:00,freezer_temp,-15.0,sFHEOmUhKRwXJTmfIAcn
°C,2025-12-04 09:36:23.291000+00:00,freezer_temp,-2.0,sGHN0WinFYRlTlrnE6Ip
°C,2025-12-06 09:48:29.722000+00:00,freezer_temp,-15.0,sGRml0wwsDCI7GkzTpfz
°C,2025-12-04 09:05:48.649000+00:00,freezer_temp,-15.0,sGZXqm3XqXGvEyv8Laki
°C,2025-12-06 09:44:44.417000+00:00,freezer_temp,-18.0,sH4KOtbTvF7BZz6pqUwJ
°C,2025-12-04 08:02:40.669000+00:00,freezer_temp,7.0,sH8MlYYGTvJhDAevN9qK
°C,2025-12-04 07:27:36.676000+00:00,freezer_temp,5.0,sHXAgU10ZZaH0qzNG7tY
°C,2025-12-04 10:54:24.103000+00:00,freezer_temp,-8.0,sINrKZwAOPRL0dgIOOyl
°C,2025-12-05 11:51:12.940000+00:00,freezer_temp,8.0,sIRagb7zzCfQUKt0a2xu
°C,2025-12-06 11:20:34.089000+00:00,freezer_temp,-17.0,sIklOqJxz0YAITZoW8S4
°C,2025-12-06 14:08:01.412000+00:00,freezer_temp,-24.0,sIomRSxSO9BWCbuXUhJe
°C,2025-12-04 10:57:54.418000+00:00,freezer_temp,14.0,sJDmvQOBqznb55cmQlEN
°C,2025-12-10 06:14:02.211000+00:00,freezer_temp,24.81,sJLnzxrlCKM3fEx6iTN1
°C,2025-12-05 12:53:59.530000+00:00,freezer_temp,13.0,sJdgd5GLEOMwdSkwv2yh
°C,2025-12-10 06:04:22.150000+00:00,freezer_temp,25.06,sJlpwmE7DYBPj0UwHpwI
°C,2025-12-04 11:09:15.413000+00:00,freezer_temp,15.0,sKmxCZIVNzWc0dlHYf45
°C,2025-12-10 05:45:41.421000+00:00,freezer_temp,0.0,sLG7ZaCw38oltxM0w8Ph
°C,2025-12-06 09:06:20.864000+00:00,freezer_temp,-16.0,sLvTI93qqbUqIjP5FptT
°C,2025-12-04 07:42:44.219000+00:00,freezer_temp,19.0,sLwfHBFyPdwlq5rU1Y2N
°C,2025-12-10 05:41:57.098000+00:00,freezer_temp,24.94,sMACt6jnuJFZgbf95WNx
°C,2025-12-06 11:04:02.283000+00:00,freezer_temp,1.0,sMFozNUZqpRdv7fFYi7d
°C,2025-12-08 11:34:57.316000+00:00,freezer_temp,30.0,sMIzUWNwMJTiitkVgyx0
°C,2025-12-04 10:03:33.321000+00:00,freezer_temp,0.0,sMp6VImNBxOKjSVpjzs6
°C,2025-12-04 05:38:46.008000+00:00,freezer_temp,12.0,sMzIgInQSJ0IbtwRc8V3
°C,2025-12-05 13:02:25.342000+00:00,freezer_temp,-19.0,sNOOdWqrzb59nj62PyBg
°C,2025-12-04 14:14:52.959000+00:00,freezer_temp,18.0,sNfTiYy5O4VQTCOc2rgi
°C,2025-12-10 04:37:14.951000+00:00,freezer_temp,0.0,sNgmBaQLsPXd7fBjbToQ
°C,2025-12-04 07:42:09.136000+00:00,freezer_temp,-15.0,sNhwK1gde8o4YoW4mXRL
°C,2025-12-06 14:07:16.247000+00:00,freezer_temp,1.0,sNlcY5UiwEKH9TnT3vtk
°C,2025-12-04 05:01:23.183000+00:00,freezer_temp,-18.2,sO60F734uleg0VjRwTV6
°C,2025-12-08 11:55:57.172000+00:00,freezer_temp,0.0,sO6qrVQD4mWPgRXELUAj
°C,2025-12-05 12:12:20.590000+00:00,freezer_temp,1.0,sO8kBpwd8ak9YHmh8STp
°C,2025-12-04 06:08:52.869000+00:00,freezer_temp,-16.0,sPIt7KVfgs6xpXqoYh7X
°C,2025-12-05 14:00:50.733000+00:00,freezer_temp,19.0,sPPXjAmk3yxhMsmJCErm
°C,2025-12-06 09:17:41.909000+00:00,freezer_temp,-16.0,sPdXNr7Rm2yEe3RDnp3T
°C,2025-12-05 14:44:54.777000+00:00,freezer_temp,12.0,sQ02zdksrUDWnupjZDu1
°C,2025-12-06 14:16:26.057000+00:00,freezer_temp,-2.0,sQ3mQ9ZYBlHaQwWoU0Y8
°C,2025-12-06 11:13:04.853000+00:00,freezer_temp,4.0,sQ7TUsnRzdNMjaIlusnI
°C,2025-12-04 14:40:35.418000+00:00,freezer_temp,11.0,sQgZvcI8L2zj726YyBQv
°C,2025-12-08 12:22:28.774000+00:00,freezer_temp,20.31,sQrSPB4mBWBza7KdKGHS
°C,2025-12-04 10:57:34.392000+00:00,freezer_temp,10.0,sR5ZEvMMQFxkGHOfSd3S
°C,2025-12-04 05:04:12.167000+00:00,freezer_temp,-25.4,sR6WIGAmE1BpLXjsCF5n
°C,2025-12-06 09:46:29.566000+00:00,freezer_temp,-4.0,sRAdik7XPsdXJdczxBbS
°C,2025-12-09 10:24:04.570000+00:00,freezer_temp,0.0,sRTfH8oAcVG3GaydrewK
°C,2025-12-05 12:17:16.003000+00:00,freezer_temp,19.0,sRTtZOkRxKBz6TyxoTzm
°C,2025-12-04 14:20:08.474000+00:00,freezer_temp,-19.0,sRWSvtJ4luosqRNFifQS
°C,2025-12-06 09:50:29.887000+00:00,freezer_temp,-19.0,sTKivzfeaHoAZUKU2KMl
°C,2025-12-06 09:16:46.822000+00:00,freezer_temp,16.0,sTTbxnqJ0a7fGlrU0GAu
°C,2025-12-05 13:14:21.406000+00:00,freezer_temp,-9.0,sTc3ZThbe9J54JLjGT7n
°C,2025-12-04 07:35:12.405000+00:00,freezer_temp,15.0,sUnH7OByxJywjKMdwTAY
°C,2025-12-06 14:13:34.608000+00:00,freezer_temp,1.0,sUwmW4fTRMfx3xtM4eYR
°C,2025-12-04 07:43:19.283000+00:00,freezer_temp,-11.0,sVA9CDWPtBQuDyC9JT2r
°C,2025-12-04 09:35:08.180000+00:00,freezer_temp,-4.0,sVUPlVGXJUzTqQFTNPOi
°C,2025-12-04 07:41:49.099000+00:00,freezer_temp,-6.0,sVoBCYFPHIKl9YTyUWsg
°C,2025-12-04 09:27:06.382000+00:00,freezer_temp,-10.0,sVuTrkimNJKqEtJ7RAtu
°C,2025-12-10 06:04:37.177000+00:00,freezer_temp,25.06,sW5LWCOD79te0cxwqKks
°C,2025-12-05 14:38:59.293000+00:00,freezer_temp,11.0,sWLj51zxsHr0B017AewP
°C,2025-12-04 09:32:06.845000+00:00,freezer_temp,19.0,sWQLJvHIM4mHtM9FHEzO
°C,2025-12-05 13:15:21.513000+00:00,freezer_temp,15.0,sWgqQVH5uug9VNCLBPNf
°C,2025-12-06 12:05:18.005000+00:00,freezer_temp,2.0,sWjAPGG1K1XrRM8wsKJn
°C,2025-12-10 06:14:52.160000+00:00,freezer_temp,24.81,sWwtbWlw9LdB7RObFQUP
°C,2025-12-06 14:20:57.890000+00:00,freezer_temp,-14.0,sX7V9LvtOsuBPNpbuWvD
°C,2025-12-06 11:57:53.917000+00:00,freezer_temp,-7.0,sY1JU0Aw0LHGQgZfjCdH
°C,2025-12-04 12:24:15.430000+00:00,freezer_temp,2.0,sYAoDTw5B8cRLIsW0seP
°C,2025-12-09 10:43:10.354000+00:00,freezer_temp,0.0,sYCLc96aI1qdjJ3wTRFe
°C,2025-12-05 14:12:11.730000+00:00,freezer_temp,8.0,sYI0b5MojE1gzFA2FOIw
°C,2025-12-06 12:02:36.526000+00:00,freezer_temp,-20.0,sYnSrRAfJAtuiRaxxB4C
°C,2025-12-10 05:44:56.422000+00:00,freezer_temp,0.0,sYu2d4GYQVGrVMieMgFR
°C,2025-12-04 14:44:35.800000+00:00,freezer_temp,4.0,sYzJwgfP5scMhPnbcjCG
°C,2025-12-06 10:39:03.265000+00:00,freezer_temp,-11.0,sZ9KfFODYbJATxAoTaCH
°C,2025-12-04 14:24:13.880000+00:00,freezer_temp,6.0,sZqVJRP2C7EwDGoXmqMO
°C,2025-12-06 14:02:12.897000+00:00,freezer_temp,-20.0,sa2IPXoYcEybxP0BTsYS
°C,2025-12-06 11:15:30.013000+00:00,freezer_temp,-3.0,saQItPzsMyXKhcl97TsY
°C,2025-12-04 09:31:16.763000+00:00,freezer_temp,10.0,saqwvF0H6w2XcubuNX2i
°C,2025-12-06 14:04:10.015000+00:00,freezer_temp,-10.0,saur5sF27abRxKYeS0cn
°C,2025-12-09 10:28:44.666000+00:00,freezer_temp,0.0,sb8rThS70hAkvoWmCFRG
°C,2025-12-08 14:46:06.825000+00:00,freezer_temp,29.06,sbL3zmfnbSTC5mm9wYDB
°C,2025-12-05 14:13:56.873000+00:00,freezer_temp,-14.0,sbW6fROLFiwafoSHOxl0
°C,2025-12-06 14:08:16.358000+00:00,freezer_temp,-18.0,sbWIilaFf9ENFPOt4Tcg
°C,2025-12-04 11:14:30.937000+00:00,freezer_temp,5.0,sbYQwWCecXSN5JaP04Bk
°C,2025-12-05 14:09:26.510000+00:00,freezer_temp,12.0,sc4IYhLDGzDXRTQLTj8R
°C,2025-12-09 10:43:55.496000+00:00,freezer_temp,0.0,sc9dg8RHRdnP1qJfQ2dG
°C,2025-12-04 11:01:49.760000+00:00,freezer_temp,0.0,scXxYaXbn3BQ5wLl2bnw
°C,2025-12-06 10:39:58.320000+00:00,freezer_temp,13.0,scZTJfd6Ed3Twxyz2UK6
°C,2025-12-04 09:27:36.424000+00:00,freezer_temp,-7.0,sdSysbh3ixw4MsA0FJMJ
°C,2025-12-04 05:21:35.886000+00:00,freezer_temp,17.0,sdaCceUuMZV1dEJCYhDZ
°C,2025-12-09 10:22:49.606000+00:00,freezer_temp,0.0,sdds1BcTIqyIvajxTtez
°C,2025-12-06 12:02:39.288000+00:00,freezer_temp,1.0,sdm9ogMKVY9RVrrYjxHm
°C,2025-12-08 12:27:13.815000+00:00,freezer_temp,19.94,se3YFUgf3O2NAPhJwqRL
°C,2025-12-08 11:48:16.553000+00:00,freezer_temp,28.0,seB5CU2ftzh1RILr2WD6
°C,2025-12-10 06:03:07.136000+00:00,freezer_temp,25.19,seNexgEBdBArCAigUf53
°C,2025-12-04 09:11:59.194000+00:00,freezer_temp,-6.0,seiL53vgUhlVk9BEuF9g
°C,2025-12-06 11:14:38.937000+00:00,freezer_temp,-20.0,sf0dl4GPMwXky3kXicQk
°C,2025-12-10 06:01:27.124000+00:00,freezer_temp,25.44,sf7iUNphrWKMTSNOS47C
°C,2025-12-05 13:13:01.285000+00:00,freezer_temp,-20.0,sfUaAorH6M4xhSBnDrEi
°C,2025-12-10 05:46:42.094000+00:00,freezer_temp,70.62,sfeKQTUm92z8VEV0Dli6
°C,2025-12-09 10:21:51.229000+00:00,freezer_temp,0.0,sfzjzHzN3sD9CAvHCmqW
°C,2025-12-04 06:15:36.655000+00:00,freezer_temp,17.0,sgCaTGE6YsKQz6xu7Ud2
°C,2025-12-06 11:16:33.067000+00:00,freezer_temp,-10.0,sgIVFxtNgbXFrER86Duv
°C,2025-12-05 14:24:27.900000+00:00,freezer_temp,8.0,sgSqFg0dDRhr4v6V0TTq
°C,2025-12-06 09:59:35.684000+00:00,freezer_temp,-9.0,sgU8HO0AqAMEB5toqPH0
°C,2025-12-05 14:21:42.643000+00:00,freezer_temp,-9.0,sgpnJ4cOg3c0Ihdt1NVN
°C,2025-12-09 10:30:39.950000+00:00,freezer_temp,0.0,sh63qI9a3913Km78jcSD
°C,2025-12-04 09:25:41.223000+00:00,freezer_temp,-7.0,sh7WFnsbpe8A2UEANK0O
°C,2025-12-06 09:21:52.259000+00:00,freezer_temp,17.0,shN0QB2wIoppKICLxq9W
°C,2025-12-06 09:08:11.015000+00:00,freezer_temp,12.0,shf9nkJp3o69rqHx2vr0
°C,2025-12-05 14:19:02.385000+00:00,freezer_temp,14.0,shm1rC4UEZbviDuNWeV4
°C,2025-12-08 11:31:52.382000+00:00,freezer_temp,48.0,shpuIRjO32I0jG8uSmry
°C,2025-12-10 05:58:42.119000+00:00,freezer_temp,26.31,siB7BRrRZ0UH3VbDrE4F
°C,2025-12-06 14:12:58.570000+00:00,freezer_temp,-3.0,sidVYw7868VtT2i4WVow
°C,2025-12-04 14:08:07.277000+00:00,freezer_temp,-17.0,sigOS6gWm3zN5Q0hdv8J
