unit,ts,sensor,value,document_id,vaule
°C,2025-12-14 04:44:03.697000+00:00,evaporator_temperature,2.0,n2b7Ea3ExlBTGDD77xlU,
°C,2025-12-14 10:30:04.037000+00:00,evaporator_temperature,-14.0,n2m6VfX9GqNEpZPpRjcS,
°C,2025-12-13 02:17:10.853000+00:00,evaporator_temperature,-27.0,n2yiKRO3lFUO8A1rKynf,
°C,2025-12-15 09:30:11.206000+00:00,evaporator_temperature,-20.0,n3CeWcKBC1mCnK1CxX2M,
°C,2025-12-15 05:00:19.006000+00:00,evaporator_temperature,6.0,n4J43Uh4I7vMg5vMMrwr,
°C,2025-12-15 03:09:06.835000+00:00,evaporator_temperature,-20.0,n4OJ7kx5PBB5VQUu8KwI,
°C,2025-12-14 09:09:06.516000+00:00,evaporator_temperature,-19.0,n4SzutNQgnhVHjw94YLx,
°C,2025-12-14 05:46:06.419000+00:00,evaporator_temperature,-13.0,n4sT2ZTLOx8pTsjyKTPQ,
°C,2025-12-13 04:27:55.628000+00:00,evaporator_temperature,4.0,n50GqMZmSk74WI3fB7TD,
°C,2025-12-15 09:29:46.169000+00:00,evaporator_temperature,-24.0,n5cc9NKG02mzZe5dQtfd,
°C,2025-12-13 07:13:24.777000+00:00,evaporator_temperature,-7.0,n6ueEV4tFm4dm9czJD8p,
°C,2025-12-14 12:44:30.354000+00:00,evaporator_temperature,-8.0,n6v587uYZKxhkgdopCZ4,
°C,2025-12-15 11:01:25.093000+00:00,evaporator_temperature,-24.0,n7BXVSj8zTxN534ymIza,
°C,2025-12-14 08:42:42.138000+00:00,evaporator_temperature,5.0,n7G2zLNHERIdvroMWMjI,
°C,2025-12-14 10:33:39.344000+00:00,evaporator_temperature,-3.0,n7K7cz8WgGhhOXgeuj5G,
°C,2025-12-15 05:20:05.734000+00:00,evaporator_temperature,-20.0,n7NAQxEZnN9SUNNqujRH,
°C,2025-12-15 10:00:59.178000+00:00,evaporator_temperature,9.0,n7tumxLbSE4GSrzkrJWz,
°C,2025-12-13 04:28:50.638000+00:00,evaporator_temperature,-1.0,n8JvxQl8ntCEH10NKK6h,
°C,2025-12-15 13:30:43.652000+00:00,evaporator_temperature,4.0,n8Q7uAKgF5bY52Vehed5,
°C,2025-12-15 10:44:03.344000+00:00,evaporator_temperature,-18.0,n8a37LpceBCy7T59URdh,
°C,2025-12-13 04:00:13.812000+00:00,evaporator_temperature,-27.0,n9ThnDPvrcC6gUZhnbBS,
°C,2025-12-14 05:37:06.249000+00:00,evaporator_temperature,-30.0,n9Zca5GgFTxCzFhYxQDB,
°C,2025-12-15 10:49:33.920000+00:00,evaporator_temperature,4.0,nAZY4dPCBlork8uTPxUJ,
°C,2025-12-15 08:36:25.999000+00:00,evaporator_temperature,-13.0,nAbaxMd86pbJJuWGr100,
°C,2025-12-14 08:45:32.438000+00:00,evaporator_temperature,-22.0,nAetyH1IeFXOPOtJ8N5K,
°C,2025-12-15 03:06:31.623000+00:00,evaporator_temperature,-24.0,nB5e5wmtlIn88mm2nylw,
°C,2025-12-15 06:14:05.504000+00:00,evaporator_temperature,-27.0,nBLgJdEeWzpw9LxsuvUS,
°C,2025-12-13 07:44:27.700000+00:00,evaporator_temperature,4.0,nBnLuMESlhtQYPiyNLYD,
°C,2025-12-15 08:49:57.286000+00:00,evaporator_temperature,-30.0,nBw5OO89Jm4BU6fG05HU,
°C,2025-12-15 04:21:10.258000+00:00,evaporator_temperature,-5.0,nC2BsXFQWGX2SaZIoBpn,
°C,2025-12-15 06:39:07.097000+00:00,evaporator_temperature,-4.0,nCMT8Ur4n3cS7gt7wbrs,
°C,2025-12-15 04:15:39.722000+00:00,evaporator_temperature,7.0,nDGwD7ixT1bzFkCxnrZX,
°C,2025-12-13 03:59:58.777000+00:00,evaporator_temperature,-14.0,nDNqLXrrubo0WKfybAFC,
°C,2025-12-15 13:34:18.948000+00:00,evaporator_temperature,-2.0,nDk9zlt61478qlKm8XBE,
°C,2025-12-15 10:07:04.748000+00:00,evaporator_temperature,-10.0,nDvfEup15nAlFSWA8deB,
°C,2025-12-14 12:49:35.804000+00:00,evaporator_temperature,-30.0,nE4AkBTyMffU9FwUup6Y,
°C,2025-12-15 10:39:32.921000+00:00,evaporator_temperature,1.0,nE7oOEbIKf7aeclKVivP,
°C,2025-12-14 19:23:00.915000+00:00,evaporator_temperature,-27.0,nEWF2BxLYxykAaVUoI03,
°C,2025-12-13 02:46:43.586000+00:00,evaporator_temperature,-26.0,nFMCI52b56dCUvYnc12L,
°C,2025-12-14 10:06:51.868000+00:00,evaporator_temperature,-11.0,nFT8trYov5LbV2RrF6lr,
°C,2025-12-13 08:08:06.759000+00:00,evaporator_temperature,-13.0,nFX16VdJG2JEqN5zliKw,
°C,2025-12-13 02:56:04.432000+00:00,evaporator_temperature,-10.0,nFn9nNw54cPeedyytYlM,
°C,2025-12-14 13:42:15.636000+00:00,evaporator_temperature,-12.0,nGDe4H7Ivl9UXWJLltJh,
°C,2025-12-13 02:27:46.807000+00:00,evaporator_temperature,-5.0,nGLSkjP6wK9jAKdY2Fx8,
°C,2025-12-14 06:00:37.748000+00:00,evaporator_temperature,-18.0,nGP5tT3MNCfByaoSEbuX,
°C,2025-12-13 07:14:49.901000+00:00,evaporator_temperature,-29.0,nHE0iAqFnWoXvdMZwdER,
°C,2025-12-15 05:13:15.162000+00:00,evaporator_temperature,-15.0,nHG36Ymkg6nyWoETOQIC,
°C,2025-12-14 04:42:48.582000+00:00,evaporator_temperature,-1.0,nHq5vPOF742NnKxFapDi,
°C,2025-12-15 10:47:08.664000+00:00,evaporator_temperature,-7.0,nI3kea5LzCHmcm7Cw3Eh,
°C,2025-12-15 03:03:16.306000+00:00,evaporator_temperature,9.0,nI9sPCoNHrLvhbQDZ58C,
°C,2025-12-13 06:57:48.327000+00:00,evaporator_temperature,-22.0,nIZYHWVUWwVP5RiT4Njf,
°C,2025-12-14 09:19:12.393000+00:00,evaporator_temperature,-6.0,nJ23FYDB4exqQZgdfjpB,
°C,2025-12-15 07:14:35.226000+00:00,evaporator_temperature,7.0,nJFdcXCwvTUoqvF0PBZK,
°C,2025-12-15 09:04:28.612000+00:00,evaporator_temperature,9.0,nJHZ5t2pDJbxOy1WZuy2,
°C,2025-12-15 13:30:53.662000+00:00,evaporator_temperature,5.0,nJcA4thUNdaWnzvgiPvh,
°C,2025-12-14 13:34:14.940000+00:00,evaporator_temperature,-8.0,nK7HU37SSGxkTvFTeIJk,
°C,2025-12-15 06:57:23.616000+00:00,evaporator_temperature,-6.0,nLxXE7309YbtGkfOsdEC,
°C,2025-12-12 16:48:04.169000+00:00,evaporator_temperature,8.0,nLxtEY1aP6OWOoa5gfiC,
°C,2025-12-15 14:21:28.198000+00:00,evaporator_temperature,5.0,nMKb3MFafIpS64fbhVB9,
°C,2025-12-14 16:21:29.223000+00:00,evaporator_temperature,-3.0,nMRxSmmXXmPBuPk2w44C,
°C,2025-12-15 11:19:06.654000+00:00,evaporator_temperature,10.0,nMoei8fW0T0SGGxvso1K,
°C,2025-12-13 08:13:01.953000+00:00,evaporator_temperature,-2.0,nNWSxt9xx4H2ZRLd7yOw,
°C,2025-12-14 09:06:06.265000+00:00,evaporator_temperature,-21.0,nO0sK4O1VsscWjEImFBC,
°C,2025-12-15 04:44:42.521000+00:00,evaporator_temperature,3.0,nOH8bnuLbrumF4dJwB3s,
°C,2025-12-14 08:48:07.690000+00:00,evaporator_temperature,10.0,nOWoamY5YnAgbufoX6XO,
°C,2025-12-13 02:43:18.270000+00:00,evaporator_temperature,-19.0,nPGgFpewOLjY0wTlu92i,
°C,2025-12-15 11:43:22.207000+00:00,evaporator_temperature,9.0,nPRJcq0BLYjL3i5r113B,
°C,2025-12-15 13:52:35.521000+00:00,evaporator_temperature,1.0,nPYfMFblDaBA7x3trxHf,
°C,2025-12-14 12:51:41.015000+00:00,evaporator_temperature,-19.0,nPoSiHSXo1l1dep0nRSh,
°C,2025-12-15 09:13:19.416000+00:00,evaporator_temperature,-9.0,nPtDDvTilD4mY3zbsmwJ,
°C,2025-12-14 05:24:06.003000+00:00,evaporator_temperature,-18.0,nQ05mvZqZwXhs0WIx9X4,
°C,2025-12-15 06:23:40.795000+00:00,evaporator_temperature,1.0,nQMikIn3EHBofRchZkvp,
°C,2025-12-12 15:12:42.891000+00:00,evaporator_temperature,-16.0,nQWwVSLlsuWCwXFWWx63,
°C,2025-12-15 11:12:46.067000+00:00,evaporator_temperature,-28.0,nQYe9VtQpyjskbmyXkhS,
°C,2025-12-15 09:25:55.809000+00:00,evaporator_temperature,-6.0,nQkPK1LvBo6zNIqeLaNT,
°C,2025-12-15 12:32:02.982000+00:00,evaporator_temperature,9.0,nRCUkTuES3U5nBPjU8kJ,
°C,2025-12-13 03:55:53.376000+00:00,evaporator_temperature,-15.0,nReKiV3wrwLOCPsdtGO9,
°C,2025-12-15 12:13:05.912000+00:00,evaporator_temperature,8.0,nRzM8JxoJyO3mzbOUUkt,
°C,2025-12-15 05:48:05.347000+00:00,evaporator_temperature,10.0,nS3MP2BqgHhu9vdt1Wir,
°C,2025-12-14 12:53:21.180000+00:00,evaporator_temperature,-26.0,nSlYH9dUJCmVV0jokEdE,
°C,2025-12-15 04:49:17.935000+00:00,evaporator_temperature,-5.0,nT0lYzzgEO6iAQeQGXAu,
°C,2025-12-15 04:51:08.111000+00:00,evaporator_temperature,2.0,nTp9GHQgNJ0lP8gCHP0K,
°C,2025-12-15 04:08:14.011000+00:00,evaporator_temperature,10.0,nU9N28j7I61E36dwpDIo,
°C,2025-12-15 09:51:03.286000+00:00,evaporator_temperature,-27.0,nUDxhVvqsRl6rv05WKrt,
°C,2025-12-14 09:44:59.823000+00:00,evaporator_temperature,-4.0,nUI8IXVXGgbmv1BuDHGS,
°C,2025-12-15 11:29:50.311000+00:00,evaporator_temperature,-15.0,nUc2ZVeQl8Jad9ZgIlAN,
°C,2025-12-15 02:51:50.205000+00:00,evaporator_temperature,1.0,nUcuCjht9tLzjAvMNP73,
°C,2025-12-15 13:34:08.940000+00:00,evaporator_temperature,-1.0,nUpLh4rRXGKlax0IIedT,
°C,2025-12-15 10:29:21.952000+00:00,evaporator_temperature,-28.0,nUvC3vlhpjSdN2qmTcpJ,
°C,2025-12-15 11:00:50.013000+00:00,evaporator_temperature,-1.0,nVB3bvtNTLrIeKIqHxmD,
°C,2025-12-15 04:44:47.530000+00:00,evaporator_temperature,-5.0,nVTKwXrSdNutMNGP5uWq,
°C,2025-12-14 10:33:24.317000+00:00,evaporator_temperature,-9.0,nVr5wsTdpyqgItvRI1WJ,
°C,2025-12-14 08:03:16.425000+00:00,evaporator_temperature,-25.0,nVweC8geHov3PRyBVzm9,
°C,2025-12-14 12:44:15.319000+00:00,evaporator_temperature,-27.0,nW9ZIX2JPUBSnpynHYnW,
°C,2025-12-13 04:01:03.896000+00:00,evaporator_temperature,7.0,nWm0tP43ASW0w0xdB6Ln,
°C,2025-12-15 06:22:10.633000+00:00,evaporator_temperature,-28.0,nX1nbW1WBCEffAN2d28W,
°C,2025-12-13 04:38:11.139000+00:00,evaporator_temperature,-4.0,nXUfvmC4ai5HMe4fTpg4,
°C,2025-12-15 12:21:41.684000+00:00,evaporator_temperature,10.0,nXaXVUPCNVuwXJBpBqKo,
°C,2025-12-15 02:51:30.174000+00:00,evaporator_temperature,-13.0,nXmqR7tZsaisCkTKp22x,
°C,2025-12-13 07:12:19.663000+00:00,evaporator_temperature,-30.0,nXor4Kn4CJ71fEb0zLDG,
°C,2025-12-13 02:23:11.437000+00:00,evaporator_temperature,4.0,nXxQbEDz8OJnLuuQrMUm,
°C,2025-12-15 07:14:10.162000+00:00,evaporator_temperature,-15.0,nY2bVLmFxlmkSxXeOWVg,
°C,2025-12-14 05:33:26.230000+00:00,evaporator_temperature,-15.0,nYGCw41kJdpqQnkq0d4M,
°C,2025-12-14 13:12:32.921000+00:00,evaporator_temperature,5.0,nYMP5CfH7doGm3tmvHra,
°C,2025-12-15 10:52:04.185000+00:00,evaporator_temperature,-26.0,nYZpSfPsIqiNpLKSKPAP,
°C,2025-12-13 08:18:57.500000+00:00,evaporator_temperature,2.0,nYcJ8l8CPxFpwZ6MHPwc,
°C,2025-12-15 02:56:25.667000+00:00,evaporator_temperature,-1.0,nZHNoAC7BPsCBJEPsQ1h,
°C,2025-12-15 11:01:05.047000+00:00,evaporator_temperature,-2.0,nZyKQLhiag7hbdw15Wug,
°C,2025-12-15 06:43:47.448000+00:00,evaporator_temperature,-4.0,nZzMstsxmGhJSTqkoJLA,
°C,2025-12-15 13:49:45.300000+00:00,evaporator_temperature,-17.0,na0LjXtFpzkflGxrC89c,
°C,2025-12-15 05:15:30.366000+00:00,evaporator_temperature,10.0,naiVELThVMu26UYClxmJ,
°C,2025-12-15 03:05:36.537000+00:00,evaporator_temperature,-16.0,nasYQNP4HDMEL8wTajBo,
°C,2025-12-12 15:42:09.297000+00:00,evaporator_temperature,-15.0,nbCIRnevE17ENDfZ9EGj,
°C,2025-12-12 15:52:13.689000+00:00,evaporator_temperature,-3.0,nbMv6NZI7WszMJ2flhJY,
°C,2025-12-13 08:36:59.103000+00:00,evaporator_temperature,-10.0,nbRun7AQY16p1gVn5OIX,
°C,2025-12-13 02:32:02.193000+00:00,evaporator_temperature,-27.0,nbUR7h6gGhP0ktKtZnzk,
°C,2025-12-14 13:51:11.451000+00:00,evaporator_temperature,-4.0,nbXNBRbvJeOIqgWSohn8,
°C,2025-12-15 14:10:12.214000+00:00,evaporator_temperature,-17.0,nbkUWy3hDhqYKjpKTQgx,
°C,2025-12-14 08:56:33.529000+00:00,evaporator_temperature,-28.0,nbnMo7eCJMpN6e272yzI,
°C,2025-12-15 12:10:00.630000+00:00,evaporator_temperature,6.0,nclNGadR21pZShn3O1Gw,
°C,2025-12-14 07:53:30.537000+00:00,evaporator_temperature,-21.0,ncv8olSDjMjIwNMZjx2U,
°C,2025-12-15 10:36:32.626000+00:00,evaporator_temperature,-17.0,ndDtHqbIvBtfW14GPQlM,
°C,2025-12-14 10:13:07.445000+00:00,evaporator_temperature,-29.0,ndGUZo6ZfXIaZlE3fFD2,
°C,2025-12-15 13:39:39.430000+00:00,evaporator_temperature,-4.0,ndMUx23EMxRRqsee74Pr,
°C,2025-12-15 04:22:30.395000+00:00,evaporator_temperature,3.0,nf7AYRJ7FRCR101VO4aU,
°C,2025-12-15 11:44:37.344000+00:00,evaporator_temperature,-11.0,nfUMwnao86MpIEP85Y20,
°C,2025-12-14 12:59:31.746000+00:00,evaporator_temperature,-27.0,ngaxQbnKNcSKpqnaMcO8,
°C,2025-12-14 09:53:25.644000+00:00,evaporator_temperature,-21.0,ngxtohOHxVQUkdcdCTX8,
°C,2025-12-13 02:20:26.160000+00:00,evaporator_temperature,8.0,nh8lC2mIgutBXBaRDDSQ,
°C,2025-12-13 08:14:17.058000+00:00,evaporator_temperature,-23.0,nhpjQf059g6INPAMfSOz,
°C,2025-12-13 04:03:49.153000+00:00,evaporator_temperature,0.0,ni6XiWdeSnqE5MQWgF2G,
°C,2025-12-15 09:17:09.838000+00:00,evaporator_temperature,-1.0,niCVkkvLr3EIREWjCNRT,
°C,2025-12-13 02:21:06.222000+00:00,evaporator_temperature,-9.0,niPdkVHYyvOSSRbkQcPD,
°C,2025-12-14 09:16:02.131000+00:00,evaporator_temperature,-1.0,nj5TwnKFlDPWUOemkzqi,
°C,2025-12-15 10:24:56.533000+00:00,evaporator_temperature,-14.0,njRixfFNAHN2v8xJ69Sq,
°C,2025-12-13 04:33:45.735000+00:00,evaporator_temperature,4.0,njo8naBY7CtD3Vsq3bfX,
°C,2025-12-15 11:01:35.106000+00:00,evaporator_temperature,-12.0,njx9vxPT5kCyQ19w4gyj,
°C,2025-12-12 15:53:17.228000+00:00,evaporator_temperature,-1.0,nk3JbmWqyhR5MssCjuuz,
°C,2025-12-15 14:18:22.958000+00:00,evaporator_temperature,9.0,nkLD842Wnwukz8XmFldI,
°C,2025-12-13 04:33:05.705000+00:00,evaporator_temperature,-5.0,nkXtL3QeZAAPUap3Iw6O,
°C,2025-12-12 16:47:14.103000+00:00,evaporator_temperature,-3.0,nkrXrl5WESAkVD81z2Re,
°C,2025-12-15 04:48:57.907000+00:00,evaporator_temperature,-3.0,nkyPi0LQ38uxIqsi9zMy,
°C,2025-12-15 03:08:31.795000+00:00,evaporator_temperature,-28.0,nlZ8Ht8ShPOBxwKn2y2h,
°C,2025-12-15 03:14:17.310000+00:00,evaporator_temperature,-26.0,nm2kPNK8TSX71inUylBF,
°C,2025-12-13 07:42:12.506000+00:00,evaporator_temperature,-14.0,nmMyADwZuTczne9cCTNw,
°C,2025-12-14 05:34:36.234000+00:00,evaporator_temperature,-15.0,nmTrVwNTEuQoEOzeyKgB,
°C,2025-12-15 11:12:31.031000+00:00,evaporator_temperature,1.0,nmbc6AHKNsHvg2gXXHus,
°C,2025-12-12 16:53:59.692000+00:00,evaporator_temperature,-25.0,nn3Sfvnl7DI6B2I3V6Jl,
°C,2025-12-15 06:27:36.154000+00:00,evaporator_temperature,-11.0,nn5cFmDqQYil0y1bwvU7,
°C,2025-12-13 07:23:35.709000+00:00,evaporator_temperature,-19.0,nnbAJMZdvtUNaF4KySPS,
°C,2025-12-15 10:34:12.452000+00:00,evaporator_temperature,2.0,no4LukBeFB1uJ3j7ahnN,
°C,2025-12-15 09:42:22.462000+00:00,evaporator_temperature,-21.0,noPjKtt6GriJfvWQ5ndu,
°C,2025-12-13 04:05:49.321000+00:00,evaporator_temperature,-20.0,nojJbfzDxJxox4aQ2v1I,
°C,2025-12-13 04:22:25.364000+00:00,evaporator_temperature,-23.0,nopTkm87G4zhajYdvjCV,
°C,2025-12-15 06:40:07.153000+00:00,evaporator_temperature,-17.0,nou9kTDCIHBjY9UnHTKK,
°C,2025-12-14 09:02:40.956000+00:00,evaporator_temperature,-17.0,np1IyCe8ECkVcd1FbrNF,
°C,2025-12-12 16:27:32.338000+00:00,evaporator_temperature,-25.0,npNLr375VgF3jCYbgaC5,
°C,2025-12-12 16:53:44.668000+00:00,evaporator_temperature,-28.0,npUDCB2r7ZrWkf3Rypoz,
°C,2025-12-14 10:32:39.265000+00:00,evaporator_temperature,-9.0,npVfkR2ZYvvakFtovw4W,
°C,2025-12-14 07:59:31.062000+00:00,evaporator_temperature,-23.0,nq59Prbua3dd9IH8vK0V,
°C,2025-12-15 13:34:48.982000+00:00,evaporator_temperature,1.0,nqNZLohsL58aqWOq69MB,
°C,2025-12-15 05:11:09.973000+00:00,evaporator_temperature,-16.0,nqflPPLNfgrZbuPQ1vES,
°C,2025-12-13 07:04:28.949000+00:00,evaporator_temperature,10.0,nqiERpRlRmUqSjorRFA1,
°C,2025-12-14 09:20:27.484000+00:00,evaporator_temperature,-4.0,nqoewfq6JkYtAjTzVFOE,
°C,2025-12-15 02:41:49.311000+00:00,evaporator_temperature,-1.0,nqrvmxlD7pXpmm2kguUI,
°C,2025-12-13 02:07:29.948000+00:00,evaporator_temperature,-22.0,nqt32Mnirg5Vta4hByXB,
°C,2025-12-15 06:15:30.515000+00:00,evaporator_temperature,-3.0,nr5IoEBQtmfX8a1st71o,
°C,2025-12-15 10:05:54.661000+00:00,evaporator_temperature,-12.0,nrefumoIjvzgrcfKBH0T,
°C,2025-12-13 07:30:56.423000+00:00,evaporator_temperature,-6.0,nrx8uPWIAKmGycQi7l3z,
°C,2025-12-15 09:34:46.670000+00:00,evaporator_temperature,2.0,nsACDsmsv0VqGZEVKpTJ,
°C,2025-12-14 13:35:45.047000+00:00,evaporator_temperature,-16.0,nsMDem7QHlZbNeoglnLK,
°C,2025-12-13 02:39:27.901000+00:00,evaporator_temperature,-23.0,nsW6qN9ws6mqhyc3J1NT,
°C,2025-12-12 15:35:08.630000+00:00,evaporator_temperature,7.0,nt0cSjhgJDZ7NCpnqzJ0,
°C,2025-12-15 02:43:44.500000+00:00,evaporator_temperature,-3.0,nt8C504JPC3lK0KPA708,
°C,2025-12-14 12:47:25.589000+00:00,evaporator_temperature,-13.0,ntR8z2bqqGRPRWqTuOpe,
°C,2025-12-13 02:40:17.964000+00:00,evaporator_temperature,6.0,ntk9vsdFV8FUK9ntwN6o,
°C,2025-12-15 12:30:42.870000+00:00,evaporator_temperature,-30.0,ntnCbK9kNMkWyNwQmLlI,
°C,2025-12-15 10:20:56.124000+00:00,evaporator_temperature,-4.0,ntxibzRsJS92ek2nwgoi,
°C,2025-12-15 11:12:11.001000+00:00,evaporator_temperature,-18.0,nuCxfkpLm4ysofniykMW,
°C,2025-12-12 16:50:14.350000+00:00,evaporator_temperature,-22.0,nuqTs9xukCwUbUdmoF1l,
°C,2025-12-15 06:14:10.505000+00:00,evaporator_temperature,-29.0,nvJw9OIyQGPwp3FMXHoB,
°C,2025-12-12 16:31:02.620000+00:00,evaporator_temperature,8.0,nvPrGkbeJJ2rt2DfcBuG,
°C,2025-12-14 13:39:10.365000+00:00,evaporator_temperature,6.0,nvUvD8T8rNoaITQJf9Tx,
°C,2025-12-15 09:53:33.501000+00:00,evaporator_temperature,2.0,nvkwZGL22XwFsLnaaVCx,
°C,2025-12-15 06:57:28.619000+00:00,evaporator_temperature,-22.0,nvng3x1yxsjNoq7i3y0o,
°C,2025-12-15 04:55:33.600000+00:00,evaporator_temperature,10.0,nwRGvHwCWiUJvo9zoSIt,
°C,2025-12-15 04:15:04.671000+00:00,evaporator_temperature,1.0,nwxKk3NWbZJiM9xZTyY3,
°C,2025-12-12 16:37:33.186000+00:00,evaporator_temperature,-6.0,nxSluuCTxZR9or7SVinw,
°C,2025-12-13 06:58:28.390000+00:00,evaporator_temperature,0.0,nxzfdMcVWWIWYcy7fZdl,
°C,2025-12-12 16:37:58.235000+00:00,evaporator_temperature,6.0,nyUMeZG7PCMTAHbLqTm9,
°C,2025-12-15 08:28:20.247000+00:00,evaporator_temperature,-21.0,nyUqjWA2ecTlTW9Fxzf4,
°C,2025-12-15 07:02:29.052000+00:00,evaporator_temperature,0.0,nymnP9TrDthBPLr6p0eE,
°C,2025-12-15 12:33:28.113000+00:00,evaporator_temperature,-11.0,nypVDKQKUbGCdgDKFWJy,
°C,2025-12-15 12:37:43.421000+00:00,evaporator_temperature,-21.0,nzMvOF7pPPFft2ZEEvKD,
°C,2025-12-15 08:44:26.773000+00:00,evaporator_temperature,-15.0,nzPkwTCjYMdtxegmEenx,
°C,2025-12-14 05:36:16.251000+00:00,evaporator_temperature,-22.0,o05yQyQ58i8ZYKP0uIwW,
°C,2025-12-15 11:36:11.595000+00:00,evaporator_temperature,4.0,o0eKDguMEzAGmRu9Joat,
°C,2025-12-15 10:56:29.599000+00:00,evaporator_temperature,-4.0,o0weG0cYY8O2ZZkk7PBe,
°C,2025-12-15 06:01:05.418000+00:00,evaporator_temperature,-23.0,o0wx6dBbdPbpDmPQHjIt,
°C,2025-12-15 02:49:55.048000+00:00,evaporator_temperature,-13.0,o1AkwGleyIjvvBkrSs3f,
°C,2025-12-15 13:56:05.822000+00:00,evaporator_temperature,-24.0,o1rPsKvY6bmiibxAebxR,
°C,2025-12-13 02:05:39.779000+00:00,evaporator_temperature,8.0,o2EGkVGNeG9puEcTpW6t,
°C,2025-12-12 15:43:24.421000+00:00,evaporator_temperature,-1.0,o2UUZ24B3tA4ApBlhJAG,
°C,2025-12-14 09:22:47.706000+00:00,evaporator_temperature,-23.0,o2aRMWSV8X0nZRKmHCnl,
°C,2025-12-15 07:10:04.773000+00:00,evaporator_temperature,-1.0,o2pr9ly9JN6EUpFQ93r1,
°C,2025-12-14 08:51:58.067000+00:00,evaporator_temperature,8.0,o2zMC5DzFuWo4QnmLk4t,
°C,2025-12-13 02:34:57.436000+00:00,evaporator_temperature,-2.0,o3625mahyvM2GrXaJWOK,
°C,2025-12-13 04:04:04.164000+00:00,evaporator_temperature,4.0,o36h9mZi7PjpoAHbMRFt,
°C,2025-12-14 04:49:24.192000+00:00,evaporator_temperature,-4.0,o3Gf8G8y6fp1Qb739KTj,
°C,2025-12-13 02:26:51.724000+00:00,evaporator_temperature,0.0,o3Hh7qGyqRfexcBl3V0f,
°C,2025-12-13 02:43:08.258000+00:00,evaporator_temperature,-8.0,o3N6AqiyzwfwSEmP8Sxk,
°C,2025-12-15 12:26:12.464000+00:00,evaporator_temperature,-7.0,o3aFy8HCIG9JV14bLpdY,
°C,2025-12-14 13:06:47.437000+00:00,evaporator_temperature,-7.0,o3mx8T9BqSAqoInFgpk8,
°C,2025-12-13 04:30:20.645000+00:00,evaporator_temperature,-6.0,o44f2N5sgBRFnTmodluu,
°C,2025-12-13 04:30:45.648000+00:00,evaporator_temperature,-5.0,o4wYbQvxNKXM66yXZ7ML,
°C,2025-12-14 09:22:37.693000+00:00,evaporator_temperature,-1.0,o51tV7Ia8cHnpHJGLLgC,
°C,2025-12-13 08:38:44.260000+00:00,evaporator_temperature,-12.0,o56vOsPMEjNb9QeVgWSt,
°C,2025-12-13 03:58:13.648000+00:00,evaporator_temperature,-13.0,o5RrfyvI5Dq0lo8GRfma,
°C,2025-12-15 07:05:04.288000+00:00,evaporator_temperature,-21.0,o5uTaJYPbcTzxWvQID1J,
°C,2025-12-15 08:40:56.452000+00:00,evaporator_temperature,-25.0,o6FLfKLUVExnhPOgRCPr,
°C,2025-12-15 09:29:41.170000+00:00,evaporator_temperature,2.0,o6PrBNyIb4dGT1e6uekL,
°C,2025-12-14 08:08:06.878000+00:00,evaporator_temperature,10.0,o6b9i5IZeKbSGFEqLo3k,
°C,2025-12-14 07:53:10.497000+00:00,evaporator_temperature,-30.0,o6jBSPJDGKscUUJ5hSmc,
°C,2025-12-15 11:13:51.174000+00:00,evaporator_temperature,4.0,o70UEYxOstpzfPPsgRhi,
°C,2025-12-15 08:46:06.919000+00:00,evaporator_temperature,-30.0,o78hbnsUeDftWAuSz1vh,
°C,2025-12-14 08:48:32.717000+00:00,evaporator_temperature,10.0,o7Jlff064qB5pOHnMZlC,
°C,2025-12-15 06:51:28.134000+00:00,evaporator_temperature,9.0,o8NmfB4gZiceeucfRlPs,
°C,2025-12-14 12:55:46.444000+00:00,evaporator_temperature,-16.0,o8Ok6laqZ8qE4MFt5wxr,
°C,2025-12-13 02:16:25.771000+00:00,evaporator_temperature,-19.0,o8gklkqt67nqyd6skzXr,
°C,2025-12-15 07:00:33.882000+00:00,evaporator_temperature,-11.0,o938voOfndFKNTdwwrLG,
°C,2025-12-14 16:21:44.233000+00:00,evaporator_temperature,-24.0,o96th7Ge02NaF9DQkDHY,
°C,2025-12-13 03:56:23.425000+00:00,evaporator_temperature,-14.0,o9Fk1Pn97F9l0ClEdoOR,
°C,2025-12-15 13:41:09.586000+00:00,evaporator_temperature,-10.0,o9aqIgSi8L2KtUM6H830,
°C,2025-12-15 08:49:17.232000+00:00,evaporator_temperature,-27.0,o9hzILeAGKwZcOU2gLtl,
°C,2025-12-15 11:12:36.045000+00:00,evaporator_temperature,-24.0,o9iltt8IliHBjPDVG9DG,
°C,2025-12-15 05:23:56.035000+00:00,evaporator_temperature,-27.0,o9wn37DkGy3ZmpIVRBMt,
°C,2025-12-12 16:29:07.479000+00:00,evaporator_temperature,-18.0,oA9a2emvxvYV0K9p7Uox,
°C,2025-12-14 09:50:05.311000+00:00,evaporator_temperature,-17.0,oB83aEK3vOO66DxXoy2t,
°C,2025-12-15 03:10:01.897000+00:00,evaporator_temperature,10.0,oBCGR4vdRqvOGc7HSvIn,
°C,2025-12-15 12:14:56.078000+00:00,evaporator_temperature,-10.0,oBSgHBbUxMrSTc28SHEA,
°C,2025-12-14 09:09:36.547000+00:00,evaporator_temperature,0.0,oCSI34jT4LAWWLG4tUe3,
°C,2025-12-15 10:21:56.193000+00:00,evaporator_temperature,-29.0,oDFyyGaLTRarjewNwLIf,
